retriever,k,qpp_method,alpha,r,p1(r),tau,p1(tau),rho,p1(rho),num_of_queries,with_0shot_posterior
bm25,3,bertQPP,0.6,0.2334888331466207,0.021352142041410425,0.11426116838487975,0.09730564872611688,0.16579002735114662,0.10460495276444488,97,True
bm25,3,spatial,0.65,0.29021403375805255,0.003932122520503114,0.1709621993127148,0.013106785247853048,0.2503550389227856,0.013388338425175424,97,False
bm25,3,spatial,0.65,0.3010569535616239,0.002731215462753217,0.202319587628866,0.003325969220576063,0.28329476120345043,0.004926413664546812,97,True
bm25,3,a_ratio,0.65,0.30540464747784946,0.0023507338343816088,0.18943298969072167,0.005979808014005902,0.26730486008836524,0.008124136945687211,97,False
bm25,3,a_ratio,0.65,0.18478888188454698,0.06998540592093073,0.11039518900343644,0.10916471457232763,0.15165421838838627,0.13811445473632636,97,True
bm25,3,nqc,0.65,0.11097470224744277,0.2791851144765217,0.023195876288659798,0.7364196981955502,0.019435093625078892,0.8501320944236715,97,False
bm25,3,nqc,0.65,0.10090833616508012,0.3253804939720693,0.005584192439862544,0.9354157588836661,-0.007140227224910582,0.9446614281917045,97,True
bm25,3,bertQPP,0.65,0.37514169176283446,0.00015304965131598624,0.19201030927835053,0.00533157487845821,0.28379444561329686,0.00484775189364178,97,False
bm25,3,bertQPP,0.65,0.22972277297369975,0.023602470705479137,0.10738831615120277,0.11915605807960761,0.1570324005891016,0.12451700188790481,97,True
bm25,3,spatial,0.7,0.286359921480175,0.00446123262750356,0.16967353951890035,0.013810511589466142,0.2473963812329055,0.014562086938419224,97,False
bm25,3,spatial,0.7,0.3119217288217937,0.0018693884962416123,0.19329896907216498,0.0050318722795436996,0.2804544498211656,0.005395504633413204,97,True
bm25,3,a_ratio,0.7,0.29917177222075675,0.002912752983495556,0.1890034364261169,0.006094500520977148,0.26713391542183884,0.008166444079703745,97,False
bm25,3,a_ratio,0.7,0.17502592996581828,0.08639628017266866,0.10567010309278352,0.12517917667351905,0.14408005470229326,0.15913511171734832,97,True
bm25,3,nqc,0.7,0.13568891574112316,0.18510667127912622,0.04982817869415808,0.4696411010880063,0.058173784977908684,0.5713954539988411,97,False
bm25,3,nqc,0.7,0.11319852013398003,0.26960351219638795,0.021907216494845363,0.7505619727933218,0.014859036398064377,0.8851409240282757,97,True
bm25,3,bertQPP,0.7,0.3777596819998327,0.00013638951808727458,0.19587628865979384,0.004477722918252414,0.2916841994529771,0.0037455583387422096,97,False
bm25,3,bertQPP,0.7,0.22328777278448472,0.027916574923820506,0.10567010309278352,0.12517917667351905,0.15609877971807282,0.12680068092344368,97,True
bm25,3,spatial,0.75,0.2829661713037408,0.004978758437340006,0.16838487972508595,0.01454739544260673,0.24445087313275823,0.015818287045716476,97,False
bm25,3,spatial,0.75,0.3078734903131224,0.0021566024075856866,0.18470790378006877,0.007355176256510775,0.2700794235219861,0.007463952402213357,97,True
bm25,3,a_ratio,0.75,0.29339628501352716,0.003538303161022314,0.18427835051546396,0.0074933028749945285,0.260467073427309,0.00997523643841271,97,False
bm25,3,a_ratio,0.75,0.1664909023057855,0.10312572191418562,0.09836769759450173,0.15345704089516993,0.13409951609509782,0.19035521611288117,97,True
bm25,3,nqc,0.75,0.16609944518023972,0.10394988005622124,0.0734536082474227,0.28647120739097054,0.09373027561540079,0.36114715086427396,97,False
bm25,3,nqc,0.75,0.12673221484122163,0.21609405199684392,0.0313573883161512,0.6490868603039283,0.030756890385019983,0.7648911764879998,97,True
bm25,3,bertQPP,0.75,0.37426823193894687,0.0001590147288180906,0.2053264604810997,0.002887015591872923,0.30238796549547653,0.0026092383079632264,97,False
bm25,3,bertQPP,0.75,0.21398815506499663,0.03532072263895683,0.10137457044673541,0.14127503537333896,0.15061540079949506,0.14086595010412442,97,True
bm25,3,spatial,0.8,0.2799557332393129,0.005481846767804902,0.1679553264604811,0.014800614099959652,0.24314906374921097,0.016402709809913485,97,False
bm25,3,spatial,0.8,0.285071255632223,0.004651808841300473,0.1589347079037801,0.021092644173514117,0.23072270145171467,0.02298608048419209,97,True
bm25,3,a_ratio,0.8,0.28806999509076675,0.0042190955530042665,0.18127147766323026,0.008527096049992753,0.25798180096780976,0.010734373451201614,97,False
bm25,3,a_ratio,0.8,0.1589882877644612,0.11983529576255116,0.09364261168384881,0.17419095096502246,0.12836629497159688,0.2101826685667235,97,True
bm25,3,nqc,0.8,0.20181331766953758,0.0474444745540031,0.11254295532646051,0.10244263799035044,0.15538870187250156,0.12855893887001119,97,False
bm25,3,nqc,0.8,0.14002962055458554,0.1713108941714261,0.04596219931271478,0.5047955105031363,0.0629733852303808,0.540018962035685,97,True
bm25,3,bertQPP,0.8,0.36385592481050744,0.0002487729554085912,0.20274914089347082,0.003259747042536618,0.29728592467915,0.0031051250579857293,97,False
bm25,3,bertQPP,0.8,0.20190669621853258,0.04733981264331155,0.09621993127147768,0.16263626465805225,0.13971439091100357,0.17228650728357045,97,True
bm25,3,spatial,0.85,0.27726768052043427,0.005968697366664849,0.16752577319587633,0.015057708996420909,0.2425704818009678,0.016668387293370075,97,False
bm25,3,spatial,0.85,0.2483725580413711,0.014165319066125719,0.1207044673539519,0.07984982362376257,0.17748001262360616,0.08200827736835153,97,True
bm25,3,a_ratio,0.85,0.28316877510963157,0.004946425222323263,0.17912371134020622,0.009341755733078497,0.25654849568693455,0.011194777888387384,97,False
bm25,3,a_ratio,0.85,0.1523560279375577,0.13627878534270826,0.09020618556701032,0.1905365207922204,0.12000315590153586,0.24167560976006544,97,True
bm25,3,nqc,0.85,0.23894088354629844,0.018421377778620778,0.15077319587628868,0.0286776674564184,0.21485114664422467,0.03457051412900473,97,False
bm25,3,nqc,0.85,0.15011321939647224,0.14221084678343232,0.06142611683848798,0.37273483374323335,0.08376288659793814,0.4146665775360604,97,True
bm25,3,bertQPP,0.85,0.3467433955004346,0.0005026214928032003,0.20317869415807563,0.0031947282487263706,0.2937749842204923,0.0034938708145210865,97,False
bm25,3,bertQPP,0.85,0.18743180423668987,0.06600538886639179,0.09192439862542956,0.1822278457949571,0.1302861350725857,0.20338579252436237,97,True
bm25,3,spatial,0.9,0.27485324221978147,0.006438282397114983,0.1670962199312715,0.015318729327102553,0.24084788554597095,0.017481511152464813,97,False
bm25,3,spatial,0.9,0.20735194543435873,0.04155883112897073,0.10567010309278352,0.12517917667351905,0.15112823479907425,0.1395024784615106,97,True
bm25,3,a_ratio,0.9,0.27866135532020936,0.005711693279475172,0.17310996563573885,0.01200419316896961,0.24848779718072794,0.014119105323060549,97,False
bm25,3,a_ratio,0.9,0.14646070510944112,0.15228615508204668,0.08419243986254298,0.22181074839562664,0.11185041026719963,0.275385164108093,97,True
bm25,3,nqc,0.9,0.2681619315244733,0.007914917544811887,0.186426116838488,0.006825229731210832,0.2602040816326531,0.01005327782093619,97,False
bm25,3,nqc,0.9,0.15333926415012958,0.13373825873591616,0.07087628865979383,0.3037170573623521,0.10322427940248263,0.31434214297638624,97,True
bm25,3,bertQPP,0.9,0.32420978669100725,0.0011966445533179988,0.18256013745704472,0.00806936233603351,0.2673574584472964,0.008111158264923812,97,False
bm25,3,bertQPP,0.9,0.1711985463022127,0.09361004643408492,0.09063573883161513,0.18843365829791547,0.13039133179044812,0.20301796645909528,97,True
bm25,3,spatial,0.95,0.27267294087075533,0.006890133223677988,0.16752577319587633,0.015057708996420909,0.24150536503261097,0.01716720767000703,97,False
bm25,3,spatial,0.95,0.169116440972634,0.09772944988934786,0.0970790378006873,0.15891607395046403,0.13035188302124973,0.20315584532024802,97,True
bm25,3,a_ratio,0.95,0.2745142617346438,0.006506763913168571,0.1666666666666667,0.01558372473088864,0.2419787502629918,0.016943940813116974,97,False
bm25,3,a_ratio,0.95,0.14119260608588788,0.1677467423654776,0.077319587628866,0.2618647746424714,0.10322427940248263,0.31434214297638624,97,True
bm25,3,nqc,0.95,0.2791314024511212,0.005627255036204265,0.17310996563573885,0.01200419316896961,0.2478040185146223,0.014395244949683325,97,False
bm25,3,nqc,0.95,0.14810149658559377,0.14769588262985828,0.07302405498281789,0.28929863271816614,0.11206080370292446,0.2744774061926939,97,True
bm25,3,bertQPP,0.95,0.2981897764173006,0.0030115461684291863,0.17740549828178698,0.010042744211065484,0.25643014937933933,0.01123355303224737,97,False
bm25,3,bertQPP,0.95,0.15396286852468086,0.13214575158423822,0.0854810996563574,0.2148174024411691,0.11916158215863663,0.24501666700747365,97,True
bm25,3,spatial,1.0,0.2706944956652693,0.007324180495871498,0.16799141096545445,0.014799645063244615,0.24201979026789586,0.01692470341787819,97,False
bm25,3,spatial,1.0,0.13646132822441712,0.18259438042028178,0.07603092783505157,0.269899250718855,0.10005522827687774,0.329508392827099,97,True
bm25,3,a_ratio,1.0,0.2706944956652693,0.007324180495871498,0.16799141096545445,0.014799645063244615,0.24201979026789586,0.01692470341787819,97,False
bm25,3,a_ratio,1.0,0.13646132822441712,0.18259438042028178,0.07603092783505157,0.269899250718855,0.10005522827687774,0.329508392827099,97,True
bm25,3,nqc,1.0,0.2706944956652693,0.007324180495871498,0.16799141096545445,0.014799645063244615,0.24201979026789586,0.01692470341787819,97,False
bm25,3,nqc,1.0,0.13646132822441712,0.18259438042028178,0.07603092783505157,0.269899250718855,0.10005522827687774,0.329508392827099,97,True
bm25,3,bertQPP,1.0,0.2706944956652693,0.007324180495871498,0.16799141096545445,0.014799645063244615,0.24201979026789586,0.01692470341787819,97,False
bm25,3,bertQPP,1.0,0.13646132822441712,0.18259438042028178,0.07603092783505157,0.269899250718855,0.10005522827687774,0.329508392827099,97,True
bm25,3,0shot_pos,1.0,-0.13530350428934398,0.18636960122046325,-0.13359106529209622,0.05255528194642074,-0.1837260677466863,0.07163959518941028,97,True
