retriever,k,qpp_method,alpha,r,p1(r),tau,p1(tau),rho,p1(rho),num_of_queries,with_0shot_posterior
mt5,3,bertQPP,0.7,0.5035228925069659,1.4639750184024769e-07,0.3346219931271478,1.1993623214188456e-06,0.46698138018093827,1.4231704834701604e-06,97,False
mt5,3,bertQPP,0.7,0.3857864702814578,9.520556953281524e-05,0.25042955326460486,0.0002790440350017295,0.35847096570586995,0.00031172396188446864,97,True
mt5,3,spatial,0.75,0.41332533630279455,2.5790773317206185e-05,0.26374570446735396,0.00012958397281742168,0.38496738901746264,9.880494650108526e-05,97,False
mt5,3,spatial,0.75,0.4216749168431689,1.6960228579431106e-05,0.2719072164948454,7.957359852373424e-05,0.4012860298758678,4.629942428796014e-05,97,True
mt5,3,a_ratio,0.75,0.26691216960956354,0.008221613040170427,0.1709621993127148,0.013106785247853048,0.25683778666105617,0.01110048626565972,97,False
mt5,3,a_ratio,0.75,0.25210999948329693,0.012731728957454587,0.15936426116838492,0.0207470988785446,0.23466757837155477,0.020686715457136715,97,True
mt5,3,nqc,0.75,0.06918818681921848,0.5006938126936088,0.01718213058419244,0.8031038928688624,0.023669261519040606,0.8179943323642906,97,False
mt5,3,nqc,0.75,0.0035777263691457502,0.972255304130953,0.0025773195876288664,0.9701662186124013,-0.007850305070481801,0.9391681755428547,97,True
mt5,3,bertQPP,0.75,0.49961828519404733,1.890748908193656e-07,0.3316151202749142,1.493452734436667e-06,0.46976909320429194,1.2074539303716546e-06,97,False
mt5,3,bertQPP,0.75,0.37860827141795106,0.00013136099930931947,0.25000000000000006,0.00028586619810323126,0.3608773406269724,0.00028197097328927614,97,True
mt5,3,spatial,0.8,0.41129314978604586,2.8513023403032584e-05,0.2633161512027492,0.000132903765324325,0.3842704607616242,0.00010196664787452412,97,False
mt5,3,spatial,0.8,0.4199101565805617,1.8548508361801293e-05,0.25343642611683853,0.00023539388087640415,0.3849279402482642,9.898145076299897e-05,97,True
mt5,3,a_ratio,0.8,0.31712434107649545,0.0015511707842492256,0.20704467353951894,0.0026605976928076114,0.3045181990321902,0.002424190423696325,97,False
mt5,3,a_ratio,0.8,0.2909619536183636,0.0038361983892823207,0.19243986254295536,0.005229928831102741,0.282597832947612,0.005038023042546396,97,True
mt5,3,nqc,0.8,0.12939034591182474,0.20653732530588137,0.053264604810996576,0.43956407502839534,0.07771407532084999,0.4492788351633953,97,False
mt5,3,nqc,0.8,0.04426856787598687,0.666792750953254,0.01589347079037801,0.817600546341627,0.01876446454870608,0.8552462301808385,97,True
mt5,3,bertQPP,0.8,0.48827779893212897,3.904679709848496e-07,0.3148625429553265,4.9003113124335986e-06,0.45013675573322104,3.7279789121103462e-06,97,False
mt5,3,bertQPP,0.8,0.3683921586240995,0.0002050843845413913,0.2366838487972509,0.0005935388745829456,0.34670208289501364,0.0005034517512327459,97,True
