retriever,k,qpp_method,window_size,alpha,r,p1(r),tau,p1(tau),num_of_queries,with_0shot_posterior
mt5,3,nqc,3,0.0,0.15442839842392095,0.13096637688415508,-0.07946735395189004,0.2488442983857856,97,False
mt5,3,nqc,3,0.0,0.15472678452241714,0.13021468015154855,-0.0734536082474227,0.28647120739097054,97,True
mt5,3,bertQPP,3,0.0,0.20736116382374883,0.04154956735525624,0.16838487972508595,0.01454739544260673,97,False
mt5,3,bertQPP,3,0.0,0.26026210183363074,0.010036014791192966,0.21434707903780073,0.0018682268943729797,97,True
mt5,3,bertQPP(QV),3,0.0,0.1425608869433298,0.16362395549528624,0.11984536082474227,0.08201867152410211,97,False
mt5,3,bertQPP(QV),3,0.0,0.2107320277065453,0.03827554609004534,0.17353951890034366,0.011793812186781842,97,True
mt5,3,spatial,3,0.05,0.3013287734100087,0.0027058965546828307,0.18041237113402064,0.008845012615594157,97,False
mt5,3,spatial,3,0.05,0.2660043749092723,0.008450903508977588,0.2014604810996564,0.0034621026042757834,97,True
mt5,3,a_ratio,3,0.05,0.09886632617295474,0.3353165086399956,-0.013745704467353953,0.841898479106889,97,False
mt5,3,a_ratio,3,0.05,0.1506199953042975,0.14085369009808935,0.039948453608247426,0.5621188569054614,97,True
mt5,3,nqc,3,0.05,0.22107541225635113,0.0295466068150684,0.12285223367697597,0.07463114343880432,97,False
mt5,3,nqc,3,0.05,0.2399881817093587,0.01789996759226203,0.16022336769759454,0.02007078628569656,97,True
mt5,3,bertQPP,3,0.05,0.21699458835027935,0.03276495167136683,0.16967353951890035,0.013810511589466142,97,False
mt5,3,bertQPP,3,0.05,0.26956826059420863,0.007581897144845447,0.21907216494845363,0.0014779202366871586,97,True
mt5,3,bertQPP(QV),3,0.05,0.153182581482129,0.13414066882988712,0.13316151202749144,0.05331954320676675,97,False
mt5,3,bertQPP(QV),3,0.05,0.22198659468219098,0.028865758800314317,0.19158075601374575,0.0054350017041903615,97,True
mt5,3,spatial,3,0.1,0.30950638407141345,0.0020362768602850993,0.1941580756013746,0.0048406217198878375,97,False
mt5,3,spatial,3,0.1,0.26671115008284185,0.008271908776651312,0.2014604810996564,0.0034621026042757834,97,True
mt5,3,a_ratio,3,0.1,0.09978492004421147,0.3308232566003984,-0.014175257731958766,0.8370260449777805,97,False
mt5,3,a_ratio,3,0.1,0.15163709298806452,0.13815948155485683,0.04123711340206186,0.5495750194028222,97,True
mt5,3,nqc,3,0.1,0.23748661545758476,0.019167066084921115,0.12414089347079041,0.07163599473940602,97,False
mt5,3,nqc,3,0.1,0.2652789361666359,0.008638161048738659,0.16623711340206188,0.015852745291372216,97,True
mt5,3,bertQPP,3,0.1,0.22669116784351623,0.025558223429709634,0.17611683848797252,0.010598840128977079,97,False
