retriever,k,qpp_method,window_size,alpha,r,p1(r),tau,p1(tau),num_of_queries
tct,4,spatial,2,0.88,0.19302215394717098,0.05819075434317413,0.07517182130584193,0.27534857568608007,97
tct,4,a_ratio,2,0.88,0.19073688640966038,0.06128861976572535,0.06314432989690723,0.3595119194286538,97
tct,4,nqc,2,0.88,0.17927295654515898,0.0789163165861592,0.08032646048109966,0.24376503221542667,97
tct,4,spatial,2,0.9,0.19146172680666512,0.06029181182335195,0.07216494845360825,0.295009708543132,97
tct,4,a_ratio,2,0.9,0.18940885261132112,0.06314977405296988,0.06314432989690723,0.3595119194286538,97
tct,4,nqc,2,0.9,0.19085086016955888,0.06113099789180401,0.08290378006872855,0.22896569995644822,97
tct,4,spatial,2,0.92,0.18987235253404466,0.06249505489931295,0.07087628865979383,0.3037170573623521,97
tct,4,a_ratio,2,0.92,0.18811921465656184,0.0650008591048527,0.06185567010309279,0.3694011818632015,97
tct,4,nqc,2,0.92,0.20133325763794893,0.047985569205133555,0.08118556701030928,0.23875904036666062,97
tct,4,spatial,2,0.94,0.1882590847248484,0.06479799087371488,0.07302405498281789,0.28929863271816614,97
tct,4,a_ratio,2,0.94,0.1868668189970612,0.06684040929915745,0.060996563573883174,0.3760870593214216,97
tct,4,nqc,2,0.94,0.20826225843197663,0.040652304375497376,0.07860824742268042,0.2539971105350425,97
tct,4,spatial,2,0.96,0.18662664732261186,0.06719795418966877,0.07087628865979383,0.3037170573623521,97
tct,4,a_ratio,2,0.96,0.18565050639193587,0.068667115132609,0.06013745704467355,0.3828471200330016,97
tct,4,nqc,2,0.96,0.20852742772380556,0.04039136155807093,0.07259450171821306,0.29214479548279504,97
tct,4,spatial,2,0.98,0.18497943535665867,0.06969211132966578,0.0657216494845361,0.340237883454913,97
tct,4,a_ratio,2,0.98,0.1844691212841054,0.07047981190326125,0.06314432989690723,0.3595119194286538,97
tct,4,nqc,2,0.98,0.19998448442844327,0.04953319273463799,0.07603092783505157,0.269899250718855,97
tct,4,spatial,2,1.0,0.18332151926727386,0.07227746886911417,0.0627147766323024,0.3627897011875757,97
tct,4,a_ratio,2,1.0,0.18332151926727386,0.07227746886911417,0.0627147766323024,0.3627897011875757,97
tct,4,nqc,2,1.0,0.18332151926727386,0.07227746886911417,0.0627147766323024,0.3627897011875757,97
tct,4,spatial,3,0.0,0.16378774189568956,0.10892230658406964,0.12671821305841927,0.06594102788919391,97
tct,4,a_ratio,3,0.0,0.1881350130948584,0.06497791917501233,0.09407216494845362,0.1722237215768213,97
tct,4,nqc,3,0.0,0.06795393575285778,0.5083830249691298,0.030068728522336774,0.6625964496656107,97
tct,4,spatial,3,0.02,0.16672688155995274,0.10263137626896654,0.12800687285223372,0.06323660544752113,97
tct,4,a_ratio,3,0.02,0.19660238421346735,0.05359580990748062,0.1086769759450172,0.11478963120763813,97
tct,4,nqc,3,0.02,0.06838340151982734,0.5057006185937415,0.030498281786941587,0.6580807665431417,97
tct,4,spatial,3,0.04,0.16964884967152102,0.09666276664056084,0.13058419243986258,0.05810246319620013,97
tct,4,a_ratio,3,0.04,0.20453599691265295,0.044470325001213104,0.10824742268041239,0.11623089832126132,97
tct,4,nqc,3,0.04,0.0688307164719423,0.5029145433851991,0.03178694158075602,0.6446089162462232,97
tct,4,spatial,3,0.06,0.17254608255150328,0.09101787721544513,0.13187285223367698,0.055668220302014286,97
tct,4,a_ratio,3,0.06,0.2118440012873105,0.037244036971030056,0.11340206185567013,0.09984779835922447,97
tct,4,nqc,3,0.06,0.06929700954022627,0.5000187851353075,0.03178694158075602,0.6446089162462232,97
tct,4,spatial,3,0.08,0.17541060792105911,0.08569638396318977,0.13402061855670105,0.051800200122302374,97
tct,4,a_ratio,3,0.08,0.2184514155691852,0.03158367386985957,0.11039518900343644,0.10916471457232763,97
tct,4,nqc,3,0.08,0.06978350621313403,0.49700686602100763,0.032646048109965645,0.6356917335694203,97
tct,4,spatial,3,0.1,0.1782340875495964,0.0806962833321934,0.13616838487972513,0.04815964796946807,97
tct,4,a_ratio,3,0.1,0.2243039123194551,0.027193856842944918,0.11726804123711342,0.08881318243030219,97
